OBJECTID;WILAYAH;KECAMATAN;KELURAHAN;NO_RT;NO_RW;NO_KEL;NO_KEC;NO_KAB;ID_RT_AR;LUAS_AREA;GENANGAN;TINGGI;FLOOD;KETERANGAN;WAKTU;WAKTU_TEXT;SHAPE.AREA;SHAPE.LEN
34302;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;1007;04;75;3175041007003004;0,00792003;50 CM;2;YES;LUAPAN KALI CILIWUNG;2021-05-25 9.00.19;2021-05-25 09:00;7920,031357;481,3670165
36177;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;1001;03;75;3175031001004012;0,00251241;125 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9.00.19;2022-04-19 09:00;2513,03202;220,3603681
36178;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;1001;03;75;3175031001004013;0,00274992;125 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9.00.19;2022-04-19 09:00;2750,606532;227,7159693
36179;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;003;007;1001;03;75;3175031001007003;0,00157422;60 cm;2;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9.00.19;2022-04-19 09:00;1574,604936;172,4438601
36180;JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;1007;04;75;3175041007005011;0,01268629;130 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9.00.19;2022-04-19 09:00;12689,45998;518,3324609
36181;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;005;008;1005;04;74;3174041005008005;0,00999088;110 s.d 140 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9.00.19;2022-04-19 09:00;9993,219271;583,7267704
36182;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;1007;04;75;3175041007003004;0,00763258;130 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9.00.19;2022-04-19 09:00;7634,486249;472,8826099
36183;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;007;1001;03;75;3175031001007006;0,00323987;80 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2022-04-19 9.00.19;2022-04-19 09:00;3240,667513;274,167211
38265;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;1007;04;75;3175041007008004;0,02510171;60;2;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;25107,89037;674,2324278
38266;JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;008;1007;04;75;3175041007008008;0,01318754;60;2;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;13190,79512;657,0843966
38267;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;1001;03;75;3175031001005010;0,00279773;120;3;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;2798,419809;329,9255561
38268;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;005;1001;03;75;3175031001005006;0,00401174;120;3;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;4012,729133;359,5083355
38269;JAKARTA SELATAN;PANCORAN;RAWA JATI;005;007;1003;08;74;3174081003007005;0,00620131;30;1;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;6202,844802;343,6959632
34337;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;40 cm;2;YES;nan;2021-06-04 6.00.19;2021-06-04 06:00;4460,614844;274,5556167
34338;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;40 cm;2;YES;nan;2021-06-04 6.00.19;2021-06-04 06:00;7258,19478;342,747495
34303;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;1001;03;75;3175031001005010;0,00279842;40 CM;2;YES;LUAPAN KALI CILIWUNG;2021-05-25 9.00.19;2021-05-25 09:00;2798,419809;329,9255561
34304;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;1001;03;75;3175031001005011;0,00227763;40 CM;2;YES;LUAPAN KALI CILIWUNG;2021-05-25 9.00.19;2021-05-25 09:00;2277,630407;258,2857023
34305;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;1001;03;75;3175031001004012;0,00251303;40 CM;2;YES;LUAPAN KALI CILIWUNG;2021-05-25 9.00.19;2021-05-25 09:00;2513,03202;220,3603681
34306;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;018;007;1002;03;75;3175031002007018;0,00601428;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9.00.19;2021-05-25 09:00;6014,278641;389,7117208
34307;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;017;007;1002;03;75;3175031002007017;0,01359958;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9.00.19;2021-05-25 09:00;13599,58187;546,3146487
34308;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;005;007;1002;03;75;3175031002007005;0,00985252;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9.00.19;2021-05-25 09:00;9852,52048;417,5251198
34309;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;009;007;1002;03;75;3175031002007009;0,00962298;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9.00.19;2021-05-25 09:00;9622,981409;405,6708716
34310;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;014;007;1002;03;75;3175031002007014;0,0068071;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9.00.19;2021-05-25 09:00;6807,101942;424,3443404
34311;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;006;007;1006;04;75;3175041006007006;0,01021672;40 S/D 80 CM;3;YES;LUAPAN KALI CILIWUNG;2021-05-25 9.00.19;2021-05-25 09:00;10216,71827;572,947116
34321;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;40 cm;2;YES;nan;2021-06-03 6.00.20;2021-06-03 06:00;4460,614844;274,5556167
34322;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;40 cm;2;YES;nan;2021-06-03 6.00.20;2021-06-03 06:00;7258,19478;342,747495
38270;JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;1007;04;75;3175041007005009;0,01365099;100;2;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;13654,4022;496,5135378
38271;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;1001;03;75;3175031001005011;0,00229643;120;3;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;2296,995048;260,2174929
38272;JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;1007;04;75;3175041007003002;0,00723049;100;2;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;7232,288565;410,9398191
38273;JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;007;005;1005;04;75;3175041005005007;0,07689172;40;2;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;76909,84724;1102,126382
38274;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;005;007;1002;03;75;3175031002007005;0,00985004;60;2;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;9852,52048;417,5251198
38275;JAKARTA SELATAN;PANCORAN;RAWA JATI;004;007;1003;08;74;3174081003007004;0,25660217;30;1;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;256664,4157;3510,75268
38276;JAKARTA SELATAN;PANCORAN;RAWA JATI;003;007;1003;08;74;3174081003007003;0,00689139;30;1;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;6893,097959;332,4602249
38277;JAKARTA SELATAN;PANCORAN;RAWA JATI;002;007;1003;08;74;3174081003007002;0,00678813;30;1;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;6789,809287;353,740438
38278;JAKARTA TIMUR;KRAMAT JATI;CAWANG;015;003;1007;04;75;3175041007003015;0,0055472;100;2;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;5548,578208;296,15717
38279;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;006;011;1002;03;75;3175031002011006;0,0138836;80;2;yes;03:00 wib;2022-11-14 6.00.19;2022-11-14 06:00;13887,13749;589,6250192
37553;JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;008;1007;04;75;3175041007008002;0,01899471;40 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;18999,43544;713,523184
37554;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;1007;04;75;3175041007008004;0,02510171;135 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;25107,89037;674,2324278
37555;JAKARTA TIMUR;KRAMAT JATI;CAWANG;005;008;1007;04;75;3175041007008005;0,01485829;50 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;14861,95005;532,8333376
37556;JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;008;1007;04;75;3175041007008008;0,01318754;135 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;13190,79512;657,0843966
37557;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;1001;03;75;3175031001005010;0,00279773;100 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;2798,419809;329,9255561
37558;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;005;1001;03;75;3175031001005006;0,00401174;100 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;4012,729133;359,5083355
37559;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;001;1007;04;75;3175041007001004;0,0508251;40 cm;1;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;50838,10214;935,4114691
37560;JAKARTA TIMUR;KRAMAT JATI;CAWANG;010;005;1007;04;75;3175041007005010;0,00896664;50 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;8968,894103;555,377019
37561;JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;1007;04;75;3175041007005009;0,01365099;200 cm;4;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;13654,4022;496,5135378
37562;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;1001;03;75;3175031001005011;0,00229643;100 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;2296,995048;260,2174929
37930;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;005;1001;03;75;3175031001005006;0,00401174;40;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;4012,729133;359,5083355
37931;JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;1007;04;75;3175041007005009;0,01365099;50;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;13654,4022;496,5135378
37932;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;1001;03;75;3175031001005011;0,00229643;40;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;2296,995048;260,2174929
37933;JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;1007;04;75;3175041007003002;0,00723049;90;3;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;7232,288565;410,9398191
37934;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;013;011;1002;03;75;3175031002011013;0,00831017;50;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;8312,280529;430,7060271
37935;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;010;011;1002;03;75;3175031002011010;0,00973229;50;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;9734,739187;467,1050165
37936;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;003;011;1002;03;75;3175031002011003;0,00906818;50;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;9070,501179;500,4232348
37937;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;007;005;1006;04;75;3175041006005007;0,01919943;80;3;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;19204,23505;772,782853
37938;JAKARTA SELATAN;PANCORAN;RAWA JATI;004;007;1003;08;74;3174081003007004;0,25660217;45;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;256664,4157;3510,75268
36055;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;004;001;1005;10;74;3174101005001004;0,00615346;70 cm;2;yes;curah hujan tinggi;2022-03-18 0.00.19;2022-03-18 00:00;6154,304046;367,5999363
36056;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;1001;08;73;3173081001001007;0,07530738;50 cm;2;yes;luapan kali angke;2022-03-18 0.00.19;2022-03-18 00:00;75315,50266;1838,071415
36057;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;008;001;1005;10;74;3174101005001008;0,00733716;70 cm;2;yes;curah hujan tinggi;2022-03-18 0.00.19;2022-03-18 00:00;7338,164912;370,5415163
36058;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;001;001;1005;10;74;3174101005001001;0,01236127;70 cm;2;yes;curah hujan tinggi;2022-03-18 0.00.19;2022-03-18 00:00;12362,96786;453,7659286
36059;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;003;001;1005;10;74;3174101005001003;0,00498465;70 cm;2;yes;curah hujan tinggi;2022-03-18 0.00.19;2022-03-18 00:00;4985,335841;378,5922891
36060;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;005;001;1005;10;74;3174101005001005;0,00541282;70 cm;2;yes;curah hujan tinggi;2022-03-18 0.00.19;2022-03-18 00:00;5413,561817;294,0199082
36061;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;006;001;1005;10;74;3174101005001006;0,00408822;70 cm;2;yes;curah hujan tinggi;2022-03-18 0.00.19;2022-03-18 00:00;4088,780643;272,5711001
36062;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;007;001;1005;10;74;3174101005001007;0,00375562;70 cm;2;yes;curah hujan tinggi;2022-03-18 0.00.19;2022-03-18 00:00;3756,136345;251,1174699
36063;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;002;001;1005;10;74;3174101005001002;0,00396747;70 cm;2;yes;curah hujan tinggi;2022-03-18 0.00.19;2022-03-18 00:00;3968,020126;309,1436999
36068;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;1001;08;73;3173081001001007;0,07530738;40 cm;2;yes;luapan kali angke;2022-03-18 12.00.19;2022-03-18 12:00;75315,50266;1838,071415
37563;JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;001;1007;04;75;3175041007001008;0,0511953;40 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;51208,212;1230,792136
37564;JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;1007;04;75;3175041007003002;0,00723049;180 cm;4;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;7232,288565;410,9398191
37565;JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;005;005;1005;04;75;3175041005005005;0,04544743;85 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;45458,39429;1360,442634
37566;JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;007;005;1005;04;75;3175041005005007;0,07689172;135 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;76909,84724;1102,126382
37567;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;016;007;1002;03;75;3175031002007016;0,00513045;60 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;5131,751794;347,8367202
37568;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;005;007;1002;03;75;3175031002007005;0,00985004;130 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;9852,52048;417,5251198
37569;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;002;006;1005;04;74;3174041005006002;0,01419601;70 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;14199,40431;513,7706659
37570;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;006;008;1005;04;74;3174041005008006;0,00965922;90 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;9661,476559;471,1123311
37571;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;011;006;1005;04;74;3174041005006011;0,05003591;50 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;50047,81451;1001,334978
37939;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;014;004;1001;03;75;3175031001004014;0,04520271;50;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;45212,62233;1203,850053
37940;JAKARTA TIMUR;KRAMAT JATI;CAWANG;015;003;1007;04;75;3175041007003015;0,0055472;90;3;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;5548,578208;296,15717
37941;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;006;011;1002;03;75;3175031002011006;0,0138836;50;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;13887,13749;589,6250192
37942;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;012;011;1002;03;75;3175031002011012;0,00606951;50;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;6071,067809;304,0084023
37943;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;1001;03;75;3175031001004013;0,00274992;50;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;2750,606532;227,7159693
37944;JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;1007;04;75;3175041007005011;0,01268629;50;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;12689,45998;518,3324609
37945;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;1007;04;75;3175041007003004;0,00763258;120;3;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;7634,486249;472,8826099
37946;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;009;005;1001;03;75;3175031001005009;0,00155688;40;2;YES;nan;2022-10-26 9.00.19;2022-10-26 09:00;1557,261911;245,7753598
37572;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;016;007;1005;04;74;3174041005007016;0,01552814;130 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;15531,76552;599,27269
37573;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;005;005;1005;04;74;3174041005005005;0,04658957;220 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;46600,8826;917,2031187
37574;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;014;004;1001;03;75;3175031001004014;0,04520271;100 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;45212,62233;1203,850053
37575;JAKARTA TIMUR;KRAMAT JATI;CAWANG;005;001;1007;04;75;3175041007001005;0,04176703;40 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;41777,6393;836,7859755
37576;JAKARTA SELATAN;JAGAKARSA;TANJUNG BARAT;011;005;1005;09;74;3174091005005011;0,02557643;70 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;25582,56793;746,8131422
37577;JAKARTA TIMUR;KRAMAT JATI;CAWANG;015;003;1007;04;75;3175041007003015;0,0055472;180 cm;4;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;5548,578208;296,15717
37578;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;006;011;1002;03;75;3175031002011006;0,0138836;110 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;13887,13749;589,6250192
37579;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;012;011;1002;03;75;3175031002011012;0,00606951;110 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;6071,067809;304,0084023
37580;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;017;007;1005;04;74;3174041005007017;0,00924964;130 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;9251,809105;481,1755963
37581;JAKARTA TIMUR;KRAMAT JATI;CAWANG;006;008;1007;04;75;3175041007008006;0,00733016;85 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;7331,973427;363,7841355
37582;JAKARTA TIMUR;KRAMAT JATI;CAWANG;010;002;1007;04;75;3175041007002010;0,03711882;100 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;37128,14939;880,5301915
37583;JAKARTA TIMUR;KRAMAT JATI;CAWANG;012;005;1007;04;75;3175041007005012;0,01989742;50 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;19902,42343;624,0412728
37584;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;1001;03;75;3175031001004013;0,00274992;100 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;2750,606532;227,7159693
37585;JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;1007;04;75;3175041007005011;0,01268629;200 cm;4;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;12689,45998;518,3324609
37586;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;005;008;1005;04;74;3174041005008005;0,00999088;130 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;9993,219271;583,7267704
37587;JAKARTA SELATAN;JAGAKARSA;TANJUNG BARAT;010;005;1005;09;74;3174091005005010;0,0348957;70 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;34904,1365;866,3409544
37588;JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;002;1007;04;75;3175041007002008;0,0276581;50 cm;2;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;27665,11673;791,5118431
37589;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;1007;04;75;3175041007003004;0,00763258;210 cm;4;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;7634,486249;472,8826099
37590;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;009;005;1001;03;75;3175031001005009;0,00155688;100 cm;3;YES;Luapan Kali Ciliwung;2022-10-12 3.00.19;2022-10-12 03:00;1557,261911;245,7753598
35066;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;004;004;1005;08;75;3175081005004004;0,00582799;40 cm;2;YES;Curah Hujan Tinggi;2021-11-13 18.00.20;2021-11-13 18:00;5827,991906;379,193367
35067;JAKARTA TIMUR;MAKASAR;MAKASAR;004;006;1001;08;75;3175081001006004;0,01602246;50 cm;2;YES;Curah Hujan Tinggi;2021-11-13 18.00.20;2021-11-13 18:00;16022,45889;717,037425
35068;JAKARTA TIMUR;KRAMAT JATI;KAMPUNG TENGAH;003;002;1002;04;75;3175041002002003;0,0354187;60 cm;2;YES;Curah Hujan Tinggi;2021-11-13 18.00.20;2021-11-13 18:00;35418,70343;781,7120489
35069;JAKARTA TIMUR;CIRACAS;RAMBUTAN;004;002;1005;09;75;3175091005002004;0,02128273;40 cm;2;YES;Curah Hujan Tinggi;2021-11-13 18.00.20;2021-11-13 18:00;21282,72567;925,4580863
35070;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;50 cm;2;YES;Curah Hujan Tinggi;2021-11-13 18.00.20;2021-11-13 18:00;4460,614844;274,5556167
35071;JAKARTA TIMUR;MAKASAR;MAKASAR;009;007;1001;08;75;3175081001007009;0,02303838;50 cm;2;YES;Curah Hujan Tinggi;2021-11-13 18.00.20;2021-11-13 18:00;23038,38132;710,7984019
35072;JAKARTA TIMUR;MAKASAR;MAKASAR;006;007;1001;08;75;3175081001007006;0,01943253;50 cm;2;YES;Curah Hujan Tinggi;2021-11-13 18.00.20;2021-11-13 18:00;19432,52771;850,9073185
35073;JAKARTA TIMUR;MAKASAR;MAKASAR;003;005;1001;08;75;3175081001005003;0,01199871;50 cm;2;YES;Curah Hujan Tinggi;2021-11-13 18.00.20;2021-11-13 18:00;11998,71264;569,7487806
35074;JAKARTA TIMUR;MAKASAR;MAKASAR;004;005;1001;08;75;3175081001005004;0,00715237;50 cm;2;YES;Curah Hujan Tinggi;2021-11-13 18.00.20;2021-11-13 18:00;7152,367981;471,6586847
35075;JAKARTA TIMUR;MAKASAR;MAKASAR;007;007;1001;08;75;3175081001007007;0,02344789;50 cm;2;YES;Curah Hujan Tinggi;2021-11-13 18.00.20;2021-11-13 18:00;23447,89407;635,9902737
34369;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;40 cm;2;YES;nan;2021-06-06 6.00.20;2021-06-06 06:00;4460,614844;274,5556167
34370;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;40 cm;2;YES;nan;2021-06-06 6.00.20;2021-06-06 06:00;7258,19478;342,747495
34406;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;1001;03;75;3175031001004013;0,00275061;70 cm;2;YES;curah hujan tinggi dan luapan sungai ciliwung;2021-08-01 12.00.20;2021-08-01 12:00;2750,606532;227,7159693
34407;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;016;008;1001;03;75;3175031001008016;0,00087766;40 cm;2;YES;curah hujan tinggi dan luapan sungai ciliwung;2021-08-01 12.00.20;2021-08-01 12:00;877,6557809;120,7471158
34408;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;014;008;1001;03;75;3175031001008014;0,00193124;40 cm;2;YES;curah hujan tinggi dan luapan sungai ciliwung;2021-08-01 12.00.20;2021-08-01 12:00;1931,244902;209,6387404
34409;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;1001;03;75;3175031001005010;0,00279842;70 cm;2;YES;curah hujan tinggi dan luapan sungai ciliwung;2021-08-01 12.00.20;2021-08-01 12:00;2798,419809;329,9255561
34410;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;1001;03;75;3175031001005011;0,00227763;70 cm;2;YES;curah hujan tinggi dan luapan sungai ciliwung;2021-08-01 12.00.20;2021-08-01 12:00;2277,630407;258,2857023
34411;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;008;1001;03;75;3175031001008015;0,00346073;40 cm;2;YES;curah hujan tinggi dan luapan sungai ciliwung;2021-08-01 12.00.20;2021-08-01 12:00;3460,727128;241,0110648
34412;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;008;1001;03;75;3175031001008013;0,0026317;40 cm;2;YES;curah hujan tinggi dan luapan sungai ciliwung;2021-08-01 12.00.20;2021-08-01 12:00;2631,704515;209,4815378
